config	experiment	group	mazeFile	numStartingPositions	pcSizes	minX	maxX	numX	minY	maxY	numY	traces	numEpisodes
c97	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.7000000000000001	70000
c98	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.8	70000
c99	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.4	-1.0	1.0	5	-1.3571428571428572	1.3571428571428572	6	0.9	70000
c100	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.0	70000
c101	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.1	70000
c102	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.2	70000
c103	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.30000000000000004	70000
c104	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.4	70000
c105	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.5	70000
c106	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.6000000000000001	70000
c107	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.7000000000000001	70000
c108	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.8	70000
c109	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.44	-0.924	0.924	4	-1.2933333333333334	1.2933333333333334	5	0.9	70000
c110	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.0	70000
c111	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.1	70000
c112	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.2	70000
c113	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.30000000000000004	70000
c114	experiments/setups/experiment_1.xml	g1	experiments/mazes/M1.xml	7	0.48	-0.9480000000000001	0.9480000000000001	4	-1.3199999999999998	1.3199999999999998	5	0.4	70000
